"","rules","support","confidence","lift"
"871","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"872","{Seasons=1,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"873","{Seasons=1,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"874","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1} => {diagnosis=O}",0.01,1,8.33333333333333
"875","{Seasons=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"876","{Seasons=1,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"877","{Seasons=1,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"878","{Seasons=1,Age=30-36,Accident/trauma=1,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"879","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"880","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"881","{Seasons=1,Childish disease=1,Accident/trauma=1,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"882","{Seasons=1,Age=30-36,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"883","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"884","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"885","{Seasons=1,Childish disease=1,Surgeries=0,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"886","{Seasons=1,Age=30-36,Childish disease=1,fevers in past year=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"887","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"888","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"889","{Seasons=-0.33,Age=30-36,Accident/trauma=0,fevers in past year=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"890","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"891","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"892","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"893","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"894","{Seasons=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"895","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"896","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"897","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"898","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"899","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"900","{Seasons=1,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"901","{Seasons=1,Childish disease=1,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"902","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"903","{Seasons=1,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"904","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"905","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.02,1,8.33333333333333
"906","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"907","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"908","{Seasons=1,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"909","{Seasons=1,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.02,1,8.33333333333333
"910","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"911","{Seasons=1,Age=30-36,Surgeries=1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"912","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"913","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"914","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"915","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=-1} => {diagnosis=O}",0.03,1,8.33333333333333
"916","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0} => {diagnosis=O}",0.02,1,8.33333333333333
"917","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.03,1,8.33333333333333
"918","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"919","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"920","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"921","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"922","{Seasons=-0.33,Accident/trauma=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"923","{Seasons=-0.33,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"924","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"925","{Seasons=-0.33,Age=30-36,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"926","{Seasons=-0.33,Age=30-36,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"927","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=1,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"928","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"929","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"930","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"931","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"932","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"933","{Seasons=-0.33,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"934","{Seasons=-0.33,Childish disease=1,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"935","{Seasons=-0.33,Childish disease=1,Surgeries=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"936","{Seasons=-0.33,Age=30-36,Accident/trauma=0,Surgeries=0,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"937","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"938","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"939","{Seasons=-0.33,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"940","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"941","{Seasons=-0.33,Age=30-36,Accident/trauma=1,Surgeries=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"942","{Seasons=-0.33,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"943","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"944","{Seasons=-0.33,Childish disease=1,Accident/trauma=1,Surgeries=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"945","{Seasons=-0.33,Age=30-36,Surgeries=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"946","{Seasons=-0.33,Age=30-36,Childish disease=1,Surgeries=0,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"947","{Age=30-36,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"948","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"949","{Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"950","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"951","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"952","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"953","{Seasons=0.33,Age=30-36,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"954","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"955","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"956","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"957","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8} => {diagnosis=O}",0.01,1,8.33333333333333
"958","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"959","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"960","{Seasons=0.33,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"961","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"962","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"963","{Seasons=0.33,Childish disease=1,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"964","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"965","{Seasons=0.33,Age=30-36,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"966","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"967","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"968","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"969","{Seasons=0.33,Childish disease=1,Accident/trauma=0,fevers in past year=0,alcohol consumption=0.8,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"970","{Seasons=0.33,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"971","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"972","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"973","{Seasons=0.33,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"974","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"975","{Seasons=0.33,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"976","{Seasons=0.33,Age=30-36,Childish disease=1,Accident/trauma=0,fevers in past year=0,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"977","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"978","{Seasons=1,Age=30-36,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"979","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1} => {diagnosis=O}",0.01,1,8.33333333333333
"980","{Seasons=1,Age=30-36,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"981","{Seasons=1,Age=30-36,Childish disease=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1} => {diagnosis=O}",0.01,1,8.33333333333333
"982","{Seasons=1,Age=30-36,Childish disease=1,Surgeries=1,fevers in past year=-1,alcohol consumption=1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
"983","{Seasons=1,Accident/trauma=0,Surgeries=1,fevers in past year=-1,alcohol consumption=1,smoking habbit=-1,hours spent sitting=less than 8 hours} => {diagnosis=O}",0.01,1,8.33333333333333
